,username,post_type,display_url,is_video,edge_media_to_caption,edge_media_to_comment,taken_at_timestamp,edge_liked_by,edge_media_to_tagged_users,video_count,video_view_count
5681,ariannaejagus,GraphSidecar,https://instagram.fsin15-1.fna.fbcdn.net/v/t51.2885-15/312258650_444358554517825_8418654519946767595_n.jpg?stp=dst-jpg_e35_p1080x1080&_nc_ht=instagram.fsin15-1.fna.fbcdn.net&_nc_cat=101&_nc_ohc=CeI6JVjHKIgAX9Y7YwY&edm=ABfd0MgBAAAA&ccb=7-5&oh=00_AfDWTqnCxoUxN18hBNvVxLowsB6hFsclqsgrWKupe94xGw&oe=63764214&_nc_sid=7bff83,FALSE,,319,1666370774,761,[],,0
5814,munahbagharib,GraphVideo,https://instagram.fsin15-1.fna.fbcdn.net/v/t51.2885-15/278903624_709608923570905_4721193927573293415_n.jpg?stp=dst-jpg_e15&_nc_ht=instagram.fsin15-1.fna.fbcdn.net&_nc_cat=101&_nc_ohc=KdlnRIrsQE4AX_c6XG1&edm=ABfd0MgBAAAA&ccb=7-5&oh=00_AfAXxQokBQtxyibWaGk_yk-VMVWwIvXg5kTIvxtQpWJm7A&oe=6372713A&_nc_sid=7bff83,TRUE,"I don’t know about you, but I get pretty nervous when it comes to dating. I don’t think I’m a good flirt and if I really like someone, I will usually freeze up… A LOT! Hahaha. 🙈

But @bumble puts emphasis on #MakeTheFirstMove and it’s like training wheels for me when I’m the one initiating conversation. I get to make my own luck, as they say, and take charge of what I’m looking for! 💛 Download Bumble and #MakeYourOwnLuck now! 😽

#BumblePartner
#Ad

Video by @oszkid
Produced by @yanuhhh",3,1650713963,271,['bumble'],,6420
5815,munahbagharib,GraphVideo,https://instagram.fsin15-1.fna.fbcdn.net/v/t51.2885-15/278544839_141563291731922_3357599790438836746_n.jpg?stp=dst-jpg_e15&_nc_ht=instagram.fsin15-1.fna.fbcdn.net&_nc_cat=102&_nc_ohc=_i9wMaUk5acAX-guMTO&edm=ABfd0MgBAAAA&ccb=7-5&oh=00_AfC8xE_-UXuM16BKoanuTDT9h2nGUZRaB63M1HK7DG2SMw&oe=63729649&_nc_sid=7bff83,TRUE,"After sharing my story, I had so many of you also sharing yours and extending support. And it meant the world to me! ❤️ We need this conversation!

I'm very honoured to be able to share this journey with AIC and you guys. It's important to understand Dementia and how it can affect both the young and old. The journey can be daunting but with the right support and education, things become manageable. And most importantly, we all feel like we have a community to turn to.

Head over to www.aic.sg/body-mind/dementia-brochures to learn more about Dementia, and for mental health support, visit https://www.aic.sg/body-mind/mental-health-resources.

And let me know what else should be discussed, happy to share and learn from you too! You can comment below or DM me! ☺️ Happy weekend everyone!

Produced lovingly by @yanuhhh
Video by @oszkid",5,1650016192,447,['aic_singapore'],,13209
5816,munahbagharib,GraphVideo,https://instagram.fsin15-2.fna.fbcdn.net/v/t51.2885-15/278207562_163985466002716_2104145987765290304_n.jpg?stp=dst-jpg_e15&_nc_ht=instagram.fsin15-2.fna.fbcdn.net&_nc_cat=104&_nc_ohc=r55DZOTw9XwAX__1jCO&edm=ABfd0MgBAAAA&ccb=7-5&oh=00_AfDPJXeLq1jLJ2RkZL9B6ryUB9nB_pUhLNFA9oCZYVylzw&oe=637246FC&_nc_sid=7bff83,TRUE,"Happiest Birthday to the backbone & strength of our family and the one person I trust most with my life - my cutie lil baby brother Ziyad! 🎂❤️ It was on 11 Apr and I jusssst made it here. Hehe. 

This is just a lil clip from our full interview with @asiaonecom. And I thought we so funnyyy! Hehe. Was really happy we got to do this one together. Ziyad has always been the practical mind throughout our journey. Bold and motivated, he never fails to inspire me and so many people around him. Without even knowing! 

Aaand if you wanna watch this full video for @dementiasingapore, it's available on @asiaonecom! Link in bio.",25,1649692813,2226,[],,31868
5817,munahbagharib,GraphVideo,https://instagram.fsin15-2.fna.fbcdn.net/v/t51.2885-15/278053077_699913001142463_6859012989499259165_n.jpg?stp=dst-jpg_e35_s1080x1080_sh0.08&_nc_ht=instagram.fsin15-2.fna.fbcdn.net&_nc_cat=107&_nc_ohc=qQCns8qpMHwAX-Ho73o&edm=ABfd0MgBAAAA&ccb=7-5&oh=00_AfBLtuBeN9UWVGlhHvg8J41Vg3Col-JVEWK-OSrteBf8yA&oe=63727030&_nc_sid=7bff83,TRUE,"WE ARE TAKING OVER TWITCH!!! Join us every 1st and 3rd Thursdays of the month for Ask4Friends! Heehee so fun leh!

Send in your questions to www.backstagebunch.com/ask-4-friends

And make sure you follow us on twitch.tv/justsayingcrew",2,1649245907,948,"['twitch', 'twitchsg']",,25656
5818,munahbagharib,GraphVideo,https://instagram.fsin15-2.fna.fbcdn.net/v/t51.2885-15/277093060_515245386791440_5289785057025401421_n.jpg?stp=dst-jpg_e15&_nc_ht=instagram.fsin15-2.fna.fbcdn.net&_nc_cat=104&_nc_ohc=uOk6bjMzH5IAX_zkQjo&edm=ABfd0MgBAAAA&ccb=7-5&oh=00_AfAklSqj_tzOGDChkO13QcYwAXfiFZqwGOWcRjXZ9pHFew&oe=63727C2F&_nc_sid=7bff83,TRUE,"Happy Friday! A quick reminder to make time to clear your mind today - I always feel much better after a quick declutter of my space. It just feels nice to come home to a clean and clear space where I can relax once I'm done for the day. 

For expert tips on how to take care of yourself physically, mentally and about keeping a nutritious diet, there’s always the Body and Soul Fair! This one-stop online health event is back on 26 - 27 March, with 2 full days of webinars, workouts and cookouts in 4 languages!

Register now for FREE at bodyandsoul.sg and stand to win up to $10,000 worth of cash and prizes (t&cs apply).

#BodyandSoulFair #mediacorpBodyandSoulFair 
#Ad",2,1648201703,454,[],,6151
5819,munahbagharib,GraphVideo,https://instagram.fsin15-1.fna.fbcdn.net/v/t51.2885-15/276157057_459819195901370_2456876651686820859_n.jpg?stp=dst-jpg_e35_s1080x1080_sh0.08&_nc_ht=instagram.fsin15-1.fna.fbcdn.net&_nc_cat=102&_nc_ohc=bxTZCJ3kRocAX-xZpqm&edm=ABfd0MgBAAAA&ccb=7-5&oh=00_AfDixeFe2qWCGUxZW_SllNG-uriskLVedDgic2A6zakX8w&oe=6372A879&_nc_sid=7bff83,TRUE,"To celebrate Zalora’s 10th anniversary, I’m going through my fav Zalora look for all the years we’ve been together, which is really from the start of Zalora here in SG! ❤️‍🔥My little love letter and thank you to Zalora for the undying support throughout our MunahHirzi years up till now! 😘 You guys are always amazing to work with and never fail to keep serving us loyal customers only the best! 

@zalora 
#ZALORATurns10 #ZALORATentastic #zaloraxmunah 
#Ad

Video by @yanuhhh",1,1647956464,218,['zalora'],,4084
5820,munahbagharib,GraphVideo,https://instagram.fsin15-2.fna.fbcdn.net/v/t51.2885-15/274224274_1150164082416768_4444623930356955234_n.jpg?stp=dst-jpg_e35&_nc_ht=instagram.fsin15-2.fna.fbcdn.net&_nc_cat=100&_nc_ohc=0g4VNxtzOE0AX9Mm7xJ&edm=ABfd0MgBAAAA&ccb=7-5&oh=00_AfCoeuz8lcDRYgT81agws945eN62TaT8-AcwR2k9RMxPMg&oe=63724349&_nc_sid=7bff83,TRUE,"[GIVEAWAY] Manifest your own Fantasy Island and some super AXN goodies! All you gotta do is,

1. Like & share this post
2. Follow @AXNAsia on Instagram
3. Tag a friend in the comments and answer me this - “If you had a chance to visit Fantasy Island, what would you wish for?”

I’m picking 1 lucky winner to win an exclusive AXN Chocolate Indulgence Kit and Travel Kit. Giveaway ends 18 March 2022, 2359! 

#AXNFantasyIsland
#WhatsYourWish
#AXNAsia
#Ad

Produced by @yanuhhh
Video by @shaunybravo",19,1645095752,563,['axnasia'],,15207
5821,munahbagharib,GraphVideo,https://instagram.fsin15-1.fna.fbcdn.net/v/t51.2885-15/273734444_314467194071711_2946419992895733166_n.jpg?stp=dst-jpg_e35&_nc_ht=instagram.fsin15-1.fna.fbcdn.net&_nc_cat=111&_nc_ohc=rAyReWTqAcMAX8X5Ept&edm=ABfd0MgBAAAA&ccb=7-5&oh=00_AfAHCDVQp0fCwsFGfOzgw4Zf82nYJvc_HOm9OC6nv1Ufrw&oe=63723CB4&_nc_sid=7bff83,TRUE,"I’m super particular about what I want in a home because I want to be somewhere that matches my lifestyle completely. Now there’s a simpler way to narrow down your search with Cove, based on your budget, the type of apartment you want and more!Come home to comfort, safety and a community to call your own With Cove! 🤍

Quote [CovexMunah] to enjoy $200 off your first month's rent.

T&Cs: 
1. Only valid for first time tenants 
2. Not valid with any other promotions

Browse more homes at cove.sg or WhatsApp Cove at 3138 4860 to book a complimentary viewing! 😘

@cove_sg
#Ad

DP, Editor, Colorist @oszkid
Grip @khaifaad
Producer, Director @yanuhhh
Hair @iamerisu
Make Up @makeup_by_fionab",5,1644661874,922,['cove_sg'],,21304
5822,munahbagharib,GraphVideo,https://instagram.fsin15-2.fna.fbcdn.net/v/t51.2885-15/273514897_258149129797973_3411915050212808724_n.jpg?stp=dst-jpg_e35&_nc_ht=instagram.fsin15-2.fna.fbcdn.net&_nc_cat=105&_nc_ohc=dVcnIPUz83YAX8uqkc9&edm=ABfd0MgBAAAA&ccb=7-5&oh=00_AfAMsMkFbBZ4EeK1M0wWVZPvEjfZInM6op3v8Uq20Eu8CQ&oe=637277C5&_nc_sid=7bff83,TRUE,"Get the sexiest fits for Valentine's at @lasenzasingapore. Enjoy $15 OFF $120 spend when you checkout via pace. @paywithpace from now till 28th Feb only!

#lasenzasg #lasenza #shopwithpace #ownitwithpace #sp

Video by @yanuhhh",17,1644230592,1600,"['lasenza', 'paywithpace']",,24533
5823,munahbagharib,GraphVideo,https://instagram.fsin15-2.fna.fbcdn.net/v/t51.2885-15/271452162_1516627382029431_4327050508076541623_n.jpg?stp=dst-jpg_e35&_nc_ht=instagram.fsin15-2.fna.fbcdn.net&_nc_cat=103&_nc_ohc=xTQFBDjOAnsAX8Jaym4&edm=ABfd0MgBAAAA&ccb=7-5&oh=00_AfAK6dD1sOE4VRKpWn4FyUOAmGH9mrMydpOr0F4og5FlqA&oe=6372D7A0&_nc_sid=7bff83,TRUE,"The last 2 years have been filled with test after test that I almost grew tired of on some days. But in these lil cracks, I found inspiration in experiences and in people. I took away some huge lessons about being vulnerable and accepting that many times, things won’t go your way. Just gotta do as fish do and just keep swimming! 🦈 Heh. We’ve made it this far guys, we’re stronger than we think. 💪🏼💃🏻

And I hope this year, you find great inspiration in your lessons. 🤍

#HEYTEASG #StayInspired #Ad

DP, Editor, Colorist @oszkid
Grip @khaifaad
Producer, Director @yanuhhh
HMUA @makeup_by_fionab",3,1641469160,450,['heyteasg'],,9658
5824,munahbagharib,GraphVideo,https://instagram.fsin15-1.fna.fbcdn.net/v/t51.2885-15/269828967_1061758171334018_52032815735606959_n.jpg?stp=dst-jpg_e35_s1080x1080&_nc_ht=instagram.fsin15-1.fna.fbcdn.net&_nc_cat=102&_nc_ohc=I_McCuA4Lm8AX-aM48Q&edm=ABfd0MgBAAAA&ccb=7-5&oh=00_AfD5sE0JEPpGwxnuDpjtBc-3aF2AoILXdLA5Ag8dmE8tKQ&oe=63725B3E&_nc_sid=7bff83,TRUE,"Happy HUAWEI Holidays! 🎄🎅🏻 Get into the festive spirit by winning some incredible prizes from HUAWEI, for you or your loved ones! The AppGallery Mystery Christmas Present event has landed and it’s giving ALL Android users a chance to win goodies like HUAWEI MatePad Pro 12.6, HUAWEI Watch 3 Active, Huawei FreeBuds, laptops, monitors, HUAWEI Video Movie Pass, HUAWEI Theme Vouchers and ShopBack Vouchers. Try saying all of that in one breath! 😉 Hehe. 

Make sure you have the AppGallery downloaded onto your phone, then download any of the participating apps for a chance to score a mystery box! Good luck! ☺️ #HUAWEIAppGallery #AppGalleryMysteryChristmasPresent #sp

DP, Editor, Colorist @oszkid
Producer, Director @yanuhhh",7,1640344359,672,['huawei.sg'],,11551
5825,munahbagharib,GraphVideo,https://instagram.fsin15-1.fna.fbcdn.net/v/t51.2885-15/269671421_597244878008327_7329181122180108017_n.jpg?stp=dst-jpg_e35&_nc_ht=instagram.fsin15-1.fna.fbcdn.net&_nc_cat=111&_nc_ohc=jLy-PyBLwCUAX8xqgu-&edm=ABfd0MgBAAAA&ccb=7-5&oh=00_AfD0i1wj_C06EGv7rNRfYsuZ_9j3IPtDbUXY2oLEuKH0Ig&oe=6372DBA5&_nc_sid=7bff83,TRUE,"Hey #UltimateHawker fam, here’s a little inside tip for you - Power Ups! All you gotta do is scan to pay for your meals with PayLah! and redeem power ups like Skip Queues, Extension Oven, Special Requests. All of which will help you progress faster in the game AND earn more tips!

More insider tips for you – the monsters will be giving BIGGER rewards and they may be returning for more hawker meals so check back the game to see if you can re-serve them. It will also be easier to find the rare dishes so walk around with your map open for a better chance to WIN cash! There’s up to S$50,000 worth of prizes to be won, just by playing the #UltimateHawker Game.

So if you haven’t already downloaded PayLah!, use promo code FIVELAH and receive $5 in your PayLah! account immediately!

@dbsbank #DBSPayLah #PayLahUltimateHawker #JustPayLah #PayLahHawkers #sp

Video by @mrhellofai @shaunybravo
Produced by @yanuhhh",1,1640170947,112,['dbsbank'],,4214
5826,munahbagharib,GraphVideo,https://instagram.fsin15-2.fna.fbcdn.net/v/t51.2885-15/314849621_5668730839915062_2850055630576091562_n.jpg?stp=dst-jpg_e15&_nc_ht=instagram.fsin15-2.fna.fbcdn.net&_nc_cat=106&_nc_ohc=1jZei4kPFJIAX8eT9Fv&edm=ABfd0MgBAAAA&ccb=7-5&oh=00_AfDqXy1ByV4Wc1jHHXe_h8_rN6XIzqlq6vFzp2sRRjmoeQ&oe=637257B9&_nc_sid=7bff83,TRUE,"I don’t know about you, but I get pretty nervous when it comes to dating. I don’t think I’m a good flirt and if I really like someone, I will usually freeze up… A LOT! Hahaha. 🙈

But @bumble puts emphasis on #MakeTheFirstMove and it’s like training wheels for me when I’m the one initiating conversation. I get to make my own luck, as they say, and take charge of what I’m looking for! 💛 Download Bumble and #MakeYourOwnLuck now! 😽

#BumblePartner
#Ad

Video by @oszkid
Produced by @yanuhhh",8,1668083923,635,['durexsingapore'],,9690
5827,munahbagharib,GraphSidecar,https://instagram.fsin15-2.fna.fbcdn.net/v/t51.2885-15/314903858_5944911638938937_4272122767613582925_n.webp?stp=dst-jpg_e35_p1080x1080&_nc_ht=instagram.fsin15-2.fna.fbcdn.net&_nc_cat=105&_nc_ohc=tDOtJBGZjxsAX8umNFy&edm=ABfd0MgBAAAA&ccb=7-5&oh=00_AfBAHrCD8IGZjA90R8a6BSahd5lKtDLtnGAgDwaI3nT9PQ&oe=637677E7&_nc_sid=7bff83,FALSE,"After sharing my story, I had so many of you also sharing yours and extending support. And it meant the world to me! ❤️ We need this conversation!

I'm very honoured to be able to share this journey with AIC and you guys. It's important to understand Dementia and how it can affect both the young and old. The journey can be daunting but with the right support and education, things become manageable. And most importantly, we all feel like we have a community to turn to.

Head over to www.aic.sg/body-mind/dementia-brochures to learn more about Dementia, and for mental health support, visit https://www.aic.sg/body-mind/mental-health-resources.

And let me know what else should be discussed, happy to share and learn from you too! You can comment below or DM me! ☺️ Happy weekend everyone!

Produced lovingly by @yanuhhh
Video by @oszkid",2,1667905770,235,['freshbeauty'],,0
5828,munahbagharib,GraphVideo,https://instagram.fsin15-2.fna.fbcdn.net/v/t51.2885-15/313932590_524495685861940_1656604378752504912_n.jpg?stp=dst-jpg_e15_fr_p1080x1080&_nc_ht=instagram.fsin15-2.fna.fbcdn.net&_nc_cat=104&_nc_ohc=ryb2jTl7CYYAX_9TCGm&edm=ABfd0MgBAAAA&ccb=7-5&oh=00_AfAi9oCk8C9MADyqolfApEcwQUQxK35thOXNLHP4Xd7PLA&oe=6372D792&_nc_sid=7bff83,TRUE,"Happiest Birthday to the backbone & strength of our family and the one person I trust most with my life - my cutie lil baby brother Ziyad! 🎂❤️ It was on 11 Apr and I jusssst made it here. Hehe. 

This is just a lil clip from our full interview with @asiaonecom. And I thought we so funnyyy! Hehe. Was really happy we got to do this one together. Ziyad has always been the practical mind throughout our journey. Bold and motivated, he never fails to inspire me and so many people around him. Without even knowing! 

Aaand if you wanna watch this full video for @dementiasingapore, it's available on @asiaonecom! Link in bio.",9,1667597909,888,[],,10190
5829,munahbagharib,GraphSidecar,https://instagram.fsin15-2.fna.fbcdn.net/v/t51.2885-15/313845638_131060936404242_866958452618060361_n.webp?stp=dst-jpg_e35_p1080x1080&_nc_ht=instagram.fsin15-2.fna.fbcdn.net&_nc_cat=106&_nc_ohc=jvSZ5teBnIAAX_cO97G&edm=ABfd0MgBAAAA&ccb=7-5&oh=00_AfD-6FTPuIYOFi8QCl6MJzvQawXOOvX3w-uMFtMNkqvH6w&oe=6375CDE6&_nc_sid=7bff83,FALSE,"WE ARE TAKING OVER TWITCH!!! Join us every 1st and 3rd Thursdays of the month for Ask4Friends! Heehee so fun leh!

Send in your questions to www.backstagebunch.com/ask-4-friends

And make sure you follow us on twitch.tv/justsayingcrew",10,1667462982,828,"['style_lease', 'maccosmeticssg', 'theprpeople']",1523,0
5830,munahbagharib,GraphSidecar,https://instagram.fsin15-1.fna.fbcdn.net/v/t51.2885-15/313745553_517516526632153_6362839198674564224_n.webp?stp=dst-jpg_e35_s1080x1080&_nc_ht=instagram.fsin15-1.fna.fbcdn.net&_nc_cat=101&_nc_ohc=W1U4XQfFN58AX-WM08r&edm=ABfd0MgBAAAA&ccb=7-5&oh=00_AfD3uR008OgC7KV2yGw3w0HQUTwb141pRnua6JCabmHGmg&oe=637560D8&_nc_sid=7bff83,FALSE,"Happy Friday! A quick reminder to make time to clear your mind today - I always feel much better after a quick declutter of my space. It just feels nice to come home to a clean and clear space where I can relax once I'm done for the day. 

For expert tips on how to take care of yourself physically, mentally and about keeping a nutritious diet, there’s always the Body and Soul Fair! This one-stop online health event is back on 26 - 27 March, with 2 full days of webinars, workouts and cookouts in 4 languages!

Register now for FREE at bodyandsoul.sg and stand to win up to $10,000 worth of cash and prizes (t&cs apply).

#BodyandSoulFair #mediacorpBodyandSoulFair 
#Ad",5,1667305256,272,"['asonofapeach', 'iamfarahlola', 'vandamiss.joaquim', 'suffianhakim', 'teaterekamatra', 'manicjango', 'grishamosmond', 'jamil.s.schulze', 'ianpereirah', 'maxlane', 'suzartistry', 'allistertowndrow', 'shaza.ishak', 'friedkhailan', 'anaisadjani', 'a.syadiq', '_ocean_ice_']",,0
5831,munahbagharib,GraphImage,https://instagram.fsin15-2.fna.fbcdn.net/v/t51.2885-15/313126084_1513772322471423_8405109148657498465_n.webp?stp=dst-jpg_e35&_nc_ht=instagram.fsin15-2.fna.fbcdn.net&_nc_cat=103&_nc_ohc=sOswLEP_PuUAX-tssoK&edm=ABfd0MgBAAAA&ccb=7-5&oh=00_AfBN027WcGD1LHw1WgEo1Uz0x0-0ChRiVeqB4nW_zFxTrw&oe=6376A3ED&_nc_sid=7bff83,FALSE,"To celebrate Zalora’s 10th anniversary, I’m going through my fav Zalora look for all the years we’ve been together, which is really from the start of Zalora here in SG! ❤️‍🔥My little love letter and thank you to Zalora for the undying support throughout our MunahHirzi years up till now! 😘 You guys are always amazing to work with and never fail to keep serving us loyal customers only the best! 

@zalora 
#ZALORATurns10 #ZALORATentastic #zaloraxmunah 
#Ad

Video by @yanuhhh",3,1667011838,205,"['teaterekamatra', 'suzartistry', 'a.syadiq']",,0
5832,munahbagharib,GraphVideo,https://instagram.fsin15-2.fna.fbcdn.net/v/t51.2885-15/312741109_190456883540214_4715101768382085742_n.jpg?stp=dst-jpg_e15&_nc_ht=instagram.fsin15-2.fna.fbcdn.net&_nc_cat=106&_nc_ohc=pOEOCpmfKmsAX_d_YyU&edm=ABfd0MgBAAAA&ccb=7-5&oh=00_AfDj2jQjW_1Qo_kCMi4M7KYsd9egCbBuj0_G7i534QN6-Q&oe=6372482D&_nc_sid=7bff83,TRUE,"[GIVEAWAY] Manifest your own Fantasy Island and some super AXN goodies! All you gotta do is,

1. Like & share this post
2. Follow @AXNAsia on Instagram
3. Tag a friend in the comments and answer me this - “If you had a chance to visit Fantasy Island, what would you wish for?”

I’m picking 1 lucky winner to win an exclusive AXN Chocolate Indulgence Kit and Travel Kit. Giveaway ends 18 March 2022, 2359! 

#AXNFantasyIsland
#WhatsYourWish
#AXNAsia
#Ad

Produced by @yanuhhh
Video by @shaunybravo",1,1666837463,122,"['asonofapeach', 'iamfarahlola', 'suffianhakim', 'teaterekamatra', 'manicjango', 'azizulmahathir', 'grishamosmond', 'jamil.s.schulze', 'a.syadiq', '_ocean_ice_']",,5146
5833,munahbagharib,GraphVideo,https://instagram.fsin15-2.fna.fbcdn.net/v/t51.2885-15/312440949_601857621686823_8742748773245065131_n.jpg?stp=dst-jpg_e15&_nc_ht=instagram.fsin15-2.fna.fbcdn.net&_nc_cat=103&_nc_ohc=q9R-osvyEq0AX-JaiF0&edm=ABfd0MgBAAAA&ccb=7-5&oh=00_AfAALgxynqjWD9necKNLIffbs0uvdoudnCfHP2ZfMYxMIA&oe=637236EF&_nc_sid=7bff83,TRUE,"I’m super particular about what I want in a home because I want to be somewhere that matches my lifestyle completely. Now there’s a simpler way to narrow down your search with Cove, based on your budget, the type of apartment you want and more!Come home to comfort, safety and a community to call your own With Cove! 🤍

Quote [CovexMunah] to enjoy $200 off your first month's rent.

T&Cs: 
1. Only valid for first time tenants 
2. Not valid with any other promotions

Browse more homes at cove.sg or WhatsApp Cove at 3138 4860 to book a complimentary viewing! 😘

@cove_sg
#Ad

DP, Editor, Colorist @oszkid
Grip @khaifaad
Producer, Director @yanuhhh
Hair @iamerisu
Make Up @makeup_by_fionab",24,1666611184,2166,"['airnz', 'ajhackettbungynz']",,30000
5834,munahbagharib,GraphSidecar,https://instagram.fsin15-2.fna.fbcdn.net/v/t51.2885-15/312326842_1275211209903412_4636310743072614058_n.webp?stp=dst-jpg_e35_p1080x1080&_nc_ht=instagram.fsin15-2.fna.fbcdn.net&_nc_cat=104&_nc_ohc=7GCIK6PhnHIAX-It42O&edm=ABfd0MgBAAAA&ccb=7-5&oh=00_AfBnEIAdy0Osk2KHUgHU6xBG65bB7zsz0cptXzzJ4VAszg&oe=6375AA37&_nc_sid=7bff83,FALSE,"Get the sexiest fits for Valentine's at @lasenzasingapore. Enjoy $15 OFF $120 spend when you checkout via pace. @paywithpace from now till 28th Feb only!

#lasenzasg #lasenza #shopwithpace #ownitwithpace #sp

Video by @yanuhhh",18,1666526176,1716,"['mercurysocial', 'frettesg', 'yanuhhh']",,0
5835,munahbagharib,GraphVideo,https://instagram.fsin15-2.fna.fbcdn.net/v/t51.2885-15/311732756_509734414497720_4140583939984143202_n.jpg?stp=dst-jpg_e15&_nc_ht=instagram.fsin15-2.fna.fbcdn.net&_nc_cat=100&_nc_ohc=fbYkZ9lhorkAX_VXrs4&edm=ABfd0MgBAAAA&ccb=7-5&oh=00_AfBmwMDCbS3Jhpya5pXs2V8kyQWfDdY2wOfmfH_IIYccLA&oe=63727BB8&_nc_sid=7bff83,TRUE,"The last 2 years have been filled with test after test that I almost grew tired of on some days. But in these lil cracks, I found inspiration in experiences and in people. I took away some huge lessons about being vulnerable and accepting that many times, things won’t go your way. Just gotta do as fish do and just keep swimming! 🦈 Heh. We’ve made it this far guys, we’re stronger than we think. 💪🏼💃🏻

And I hope this year, you find great inspiration in your lessons. 🤍

#HEYTEASG #StayInspired #Ad

DP, Editor, Colorist @oszkid
Grip @khaifaad
Producer, Director @yanuhhh
HMUA @makeup_by_fionab",6,1666269041,467,['prudentialsingapore'],,8398
5836,munahbagharib,GraphImage,https://instagram.fsin15-2.fna.fbcdn.net/v/t51.2885-15/309111350_476853134395084_904266810035748164_n.webp?stp=dst-jpg_e35_p1080x1080&_nc_ht=instagram.fsin15-2.fna.fbcdn.net&_nc_cat=104&_nc_ohc=vG6zaHf0lRQAX_xC4h7&edm=ABfd0MgBAAAA&ccb=7-5&oh=00_AfA4aWq6V_Hbt1z9eVR_fAr2iLqinaJFX9Je0pCz7_ok9g&oe=637529C0&_nc_sid=7bff83,FALSE,"Happy HUAWEI Holidays! 🎄🎅🏻 Get into the festive spirit by winning some incredible prizes from HUAWEI, for you or your loved ones! The AppGallery Mystery Christmas Present event has landed and it’s giving ALL Android users a chance to win goodies like HUAWEI MatePad Pro 12.6, HUAWEI Watch 3 Active, Huawei FreeBuds, laptops, monitors, HUAWEI Video Movie Pass, HUAWEI Theme Vouchers and ShopBack Vouchers. Try saying all of that in one breath! 😉 Hehe. 

Make sure you have the AppGallery downloaded onto your phone, then download any of the participating apps for a chance to score a mystery box! Good luck! ☺️ #HUAWEIAppGallery #AppGalleryMysteryChristmasPresent #sp

DP, Editor, Colorist @oszkid
Producer, Director @yanuhhh",2,1665904246,521,['trustbank.sg'],,0
5837,munahbagharib,GraphVideo,https://instagram.fsin15-1.fna.fbcdn.net/v/t51.2885-15/311635105_146683554444026_7999500896401979476_n.jpg?stp=dst-jpg_e15&_nc_ht=instagram.fsin15-1.fna.fbcdn.net&_nc_cat=102&_nc_ohc=u_VT9ZYqHOMAX-l_LO4&edm=ABfd0MgBAAAA&ccb=7-5&oh=00_AfBb-D47rFXmiNRQt6wFvByaDClIBnvrYsSjen1-uyfUoQ&oe=637255A3&_nc_sid=7bff83,TRUE,"Hey #UltimateHawker fam, here’s a little inside tip for you - Power Ups! All you gotta do is scan to pay for your meals with PayLah! and redeem power ups like Skip Queues, Extension Oven, Special Requests. All of which will help you progress faster in the game AND earn more tips!

More insider tips for you – the monsters will be giving BIGGER rewards and they may be returning for more hawker meals so check back the game to see if you can re-serve them. It will also be easier to find the rare dishes so walk around with your map open for a better chance to WIN cash! There’s up to S$50,000 worth of prizes to be won, just by playing the #UltimateHawker Game.

So if you haven’t already downloaded PayLah!, use promo code FIVELAH and receive $5 in your PayLah! account immediately!

@dbsbank #DBSPayLah #PayLahUltimateHawker #JustPayLah #PayLahHawkers #sp

Video by @mrhellofai @shaunybravo
Produced by @yanuhhh",38,1665833923,1273,['surecleansg'],,18294
5838,pickingpiches,GraphVideo,https://instagram.fsin15-2.fna.fbcdn.net/v/t51.2885-15/306674783_502537948354467_6610260649905351013_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08&_nc_ht=instagram.fsin15-2.fna.fbcdn.net&_nc_cat=103&_nc_ohc=s3vCqFlwMFMAX-Ouige&edm=ABfd0MgBAAAA&ccb=7-5&oh=00_AfDmzyDyNjSh_kAPy9vB5iv7ib3jo27UroLGP6Ps-ExMHA&oe=63727298&_nc_sid=7bff83,TRUE,,42,1663256621,15134,[],,72479
5839,pickingpiches,GraphVideo,https://instagram.fsin15-2.fna.fbcdn.net/v/t51.2885-15/301214430_132619256162352_258053685797929851_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08&_nc_ht=instagram.fsin15-2.fna.fbcdn.net&_nc_cat=100&_nc_ohc=bO7t1juGCRoAX8Ae44-&edm=ABfd0MgBAAAA&ccb=7-5&oh=00_AfBlCjHNX5K3r6IJODsoeJfNkQo7p0P-H01tAv9YX0PSbA&oe=63726D9A&_nc_sid=7bff83,TRUE,,44,1661442291,24026,[],,92437
5840,pickingpiches,GraphVideo,https://instagram.fsin15-2.fna.fbcdn.net/v/t51.2885-15/287077498_735175524429727_1818511528797569390_n.jpg?stp=dst-jpg_e15&_nc_ht=instagram.fsin15-2.fna.fbcdn.net&_nc_cat=107&_nc_ohc=2bk2B6rMpF4AX-51Agg&edm=ABfd0MgBAAAA&ccb=7-5&oh=00_AfBecNZdMvkYgq0xHzlMHESMxRkGhNQ4ivQXTx-dOE8s-g&oe=6372DDB3&_nc_sid=7bff83,TRUE,,245,1655047738,204288,[],,775711
