,_id,some_id,username,post_type,display_url,is_video,edge_media_to_caption,edge_media_to_comment,taken_at_timestamp,edge_liked_by,edge_media_to_tagged_users,video_view_count,,mentions,hashtags
941,6379e0efb43196501e9df829,6375d5f76cbf1b635cd3a833,qiwiie,GraphVideo,https://instagram.fsin14-1.fna.fbcdn.net/v/t51.2885-15/314614599_228280249532718_8914120513196251426_n.jpg?stp=dst-jpg_e15&_nc_ht=instagram.fsin14-1.fna.fbcdn.net&_nc_cat=1&_nc_ohc=wcVrXcKrB4wAX-8VLPq&edm=ABfd0MgBAAAA&ccb=7-5&oh=00_AfB5dmOIKHaOtRbSlCHlfuwUN2eQAuzOIYmleHzAOLZKeg&oe=6372769B&_nc_sid=7bff83,TRUE,"FOR MORE COOL STUFF BY OUR STUDENTS come to our Open Day this Saturday 9:30-2:30pm, REAL Schools Cheras. See you there!!!!!",42,1667899532,5622,[],133169,,[],[]
942,6379e0efb43196501e9df82a,6375d5f76cbf1b635cd3a834,qiwiie,GraphImage,https://instagram.fsin14-2.fna.fbcdn.net/v/t51.2885-15/313981313_791516458587679_7845477207369082597_n.jpg?stp=dst-jpg_e35_p1080x1080&_nc_ht=instagram.fsin14-2.fna.fbcdn.net&_nc_cat=107&_nc_ohc=gxH62g6ijgoAX_RboCt&edm=ABfd0MgBAAAA&ccb=7-5&oh=00_AfCnLEfETQZR4w984HTTEUZ29figWqDX-w6yATLtvhf_Xw&oe=6375FCD9&_nc_sid=7bff83,FALSE,my fav pair of sunnies @shop.theafternoon,3,1667719553,2556,['shop.theafternoon'],0,,['shop.theafternoon'],[]
943,6379e0efb43196501e9df82b,6375d5f76cbf1b635cd3a835,qiwiie,GraphSidecar,https://instagram.fsin14-1.fna.fbcdn.net/v/t51.2885-15/313893820_1840777012935435_3036706488686439403_n.jpg?stp=dst-jpg_e35_p1080x1080&_nc_ht=instagram.fsin14-1.fna.fbcdn.net&_nc_cat=103&_nc_ohc=1tEOjEBfQ1oAX-cJ3ST&edm=ABfd0MgBAAAA&ccb=7-5&oh=00_AfCzMIyONdwjhtDkjKQh2mLqQNHapBozEyz5qKGEHDqCDQ&oe=6374D089&_nc_sid=7bff83,FALSE,"omakase & yakiniku together 🥵 if you visit I recommend you do a bit of both for a balanced experience 🫢 (sometimes too much beef can be too stuffy, too much sushi can be too bland imo) ate diff A5 wagyu parts!! (our fave was this part called Karubi - basically the flanken-cut rib) this experience was a little special cause we got really good service & they let us order some off the menu items so we got some really nice chef recommended cuts!! 🥩 

I added a link to rsvp a slot in my story if u wanna try!

#UMAIambassador @umai.io",14,1667462708,4749,"['christyngshoes', 'shopsummerveil']",1967,,"['christyngshoes', 'shopsummerveil', 'umai.io']",['UMAIambassador']
944,6379e0efb43196501e9df82c,6375d5f76cbf1b635cd3a836,qiwiie,GraphSidecar,https://instagram.fsin14-1.fna.fbcdn.net/v/t51.2885-15/312979149_1084164348908798_4935128513639386476_n.jpg?stp=dst-jpg_e35_p1080x1080&_nc_ht=instagram.fsin14-1.fna.fbcdn.net&_nc_cat=102&_nc_ohc=ZSbmjgiS_1UAX9c3oGC&edm=ABfd0MgBAAAA&ccb=7-5&oh=00_AfCM8tJb-DT-rDwiQaoWGfosp8cRKr3Y0ndq35Dzu5bVfg&oe=63765F7C&_nc_sid=7bff83,FALSE,had a lil meal w two of the cutest guys i know 🫢💗,23,1666935797,7344,"['kaii.lim', 'bipolarbbby']",0,,"['bipolarbbby', 'kaii.lim']",[]
945,6379e0efb43196501e9df82d,6375d5f76cbf1b635cd3a837,qiwiie,GraphSidecar,https://instagram.fsin14-2.fna.fbcdn.net/v/t51.2885-15/312624206_1317346085767434_337761978598619231_n.jpg?stp=dst-jpg_e35_s1080x1080&_nc_ht=instagram.fsin14-2.fna.fbcdn.net&_nc_cat=106&_nc_ohc=DyenCDonu3kAX_VMBWm&edm=ABfd0MgBAAAA&ccb=7-5&oh=00_AfAI2CQI0fmfi1MiyMCIbofa-QP5cRQu7bmxUBD4tAidfA&oe=6374DDA3&_nc_sid=7bff83,FALSE,lmao @ the second video’s audio,16,1666778864,4869,['kaii.lim'],9352,,"['', 'kaii.lim']",[]
946,6379e0efb43196501e9df82e,6375d5f76cbf1b635cd3a838,qiwiie,GraphSidecar,https://instagram.fsin14-2.fna.fbcdn.net/v/t51.2885-15/312277739_1344528646378631_864635480866686230_n.jpg?stp=dst-jpg_e35_p1080x1080&_nc_ht=instagram.fsin14-2.fna.fbcdn.net&_nc_cat=111&_nc_ohc=UDrwg5XZzJMAX_cC1h2&edm=ABfd0MgBAAAA&ccb=7-5&oh=00_AfDxtTLFi_ndftRsqjKVyGOzW-h_v4F4yyyCIlrjCjoVIg&oe=6375E9E0&_nc_sid=7bff83,FALSE,asked for something short & low maintenance and @hairgame_sam delivered. literally didn’t do anything to my hair & woke up like this 😌,15,1666588703,3537,['hairgame_bangsar'],0,,"['hairgame_sam', 'hairgame_bangsar']",[]
947,6379e0efb43196501e9df82f,6375d5f76cbf1b635cd3a839,qiwiie,GraphSidecar,https://instagram.fsin14-1.fna.fbcdn.net/v/t51.2885-15/311769422_633001565153290_8868636870838182071_n.jpg?stp=dst-jpg_e35_p1080x1080&_nc_ht=instagram.fsin14-1.fna.fbcdn.net&_nc_cat=110&_nc_ohc=L-b0E5BtUZAAX_oj8q2&edm=ABfd0MgBAAAA&ccb=7-5&oh=00_AfCThBfbPLyCFY0J5dql4V0QUyH8Lt6nXYmGwFbAL2K74w&oe=637537C5&_nc_sid=7bff83,FALSE,"i love comfy @oxwhiteofficial fits but this @cocodry.co collab really surprised me. in support of breast cancer awareness month, cocodry released this super cute lounge set 💗 i got to talk to @yapsherlynn, the marketing lead of this campaign and she told me how she would spend time talking to breast cancer survivors to hear their stories and understand their struggles. this campaign was only launched after it was vetted by survivors to make sure it was inclusive and sensitive. made my heart warm to know this was more than just a marketing campaign. it was giving these people a platform to share and to help raise awareness for something so real to them. i love an ethical brand. 100% of all profits will be donated to the national cancer society of malaysia. #COCodry #youvegottits",17,1666086292,5419,"['oxwhiteofficial', 'cocodry.co']",0,,"['yapsherlynn', 'cocodry.co', 'oxwhiteofficial']","['COCodry', 'youvegottits']"
948,6379e0efb43196501e9df830,6375d5f76cbf1b635cd3a83a,qiwiie,GraphVideo,https://instagram.fsin14-2.fna.fbcdn.net/v/t51.2885-15/311909596_630565048781783_2436141093085472949_n.jpg?stp=dst-jpg_e15&_nc_ht=instagram.fsin14-2.fna.fbcdn.net&_nc_cat=111&_nc_ohc=JPXUkLhvdJYAX9NMJqB&edm=ABfd0MgBAAAA&ccb=7-5&oh=00_AfCAndIuiLLWA915LU3o6UOSKZTqswp9-GJhEGP3axCdkw&oe=6372A1E2&_nc_sid=7bff83,TRUE,the cutest!!!! #teacherlife,80,1665916090,15150,[],230502,,[],['teacherlife']
949,6379e0efb43196501e9df831,6375d5f76cbf1b635cd3a83b,qiwiie,GraphSidecar,https://instagram.fsin14-2.fna.fbcdn.net/v/t51.2885-15/311680101_186765220585020_406221469264486063_n.jpg?stp=dst-jpg_e35_p1080x1080&_nc_ht=instagram.fsin14-2.fna.fbcdn.net&_nc_cat=100&_nc_ohc=L7ygmUYvfaUAX_amTbp&edm=ABfd0MgBAAAA&ccb=7-5&oh=00_AfB7ro6IRyABRekHTMEaJIfAVolZ7dg9ZWpfsu_KPfKn0Q&oe=63755FB6&_nc_sid=7bff83,FALSE,"hmm I just wanna say… thank you for following me. I’ve always dreamt of (secretly) being a content creator of some sort. I never really watched TV or movies growing up, but I’d spend hours reading blogs & binging on YouTube videos. I had my own blog, memorized @wongfupro’s scripts (idk how I got them) & tried to fit their storylines in my English essays 😵‍💫 my favourite school projects were making videos!! (I remember making a video called “how to bark like a dog”… I hope it’s deleted forever)

Many years ago, I told a friend I wanted to start a YT channel & she said she wouldn’t watch it. I just felt a little light die inside.

I love videos. Love stories. Love sharing. I love filming videos with people (esp my students). I get to do so many cool things & work w really cool brands & people because you decided to follow me!!!! I’m so grateful. Thanks for giving me a chance 🥹",46,1665827723,7961,[],9325,,['wongfupros'],[]
950,6379e0efb43196501e9df832,6375d5f76cbf1b635cd3a83c,qiwiie,GraphSidecar,https://instagram.fsin14-2.fna.fbcdn.net/v/t51.2885-15/311063872_5835560239809131_6347241476087884739_n.jpg?stp=dst-jpg_e35_p1080x1080&_nc_ht=instagram.fsin14-2.fna.fbcdn.net&_nc_cat=111&_nc_ohc=w9H3VttlWZsAX_VChtl&edm=ABfd0MgBAAAA&ccb=7-5&oh=00_AfCdvR8VUIJ8CzTv-TzPIRQCbvGo5qMilIOlwx-1_Xmu9g&oe=63751342&_nc_sid=7bff83,FALSE,it’s the fact that my plate is empty & im pretending to eat some eggs but u know i didn’t aCtuALLy eat it and i just put it back after the pic for me 🤧,25,1665210113,9959,[],0,,[],[]
951,6379e0efb43196501e9df833,6375d5f76cbf1b635cd3a83d,qiwiie,GraphSidecar,https://instagram.fsin14-2.fna.fbcdn.net/v/t51.2885-15/310069569_1266975654158240_8536929129875992389_n.jpg?stp=dst-jpg_e35_p1080x1080&_nc_ht=instagram.fsin14-2.fna.fbcdn.net&_nc_cat=108&_nc_ohc=6a5acuYM2gAAX-AYJDd&edm=ABfd0MgBAAAA&ccb=7-5&oh=00_AfACMkYsAHiTEsZqQTw1CKNl30fC9QpbQ4PcM4PpG-1fDQ&oe=637597A7&_nc_sid=7bff83,FALSE,,32,1664785079,6056,['gentlewomanstore'],6440,,['gentlewomanstore'],[]
952,6379e0efb43196501e9df834,6375d5f76cbf1b635cd3a83e,fangrong,GraphVideo,https://instagram.fsin14-1.fna.fbcdn.net/v/t51.2885-15/275861615_297044939237253_6912439693970511060_n.jpg?stp=dst-jpg_e35&_nc_ht=instagram.fsin14-1.fna.fbcdn.net&_nc_cat=109&_nc_ohc=NRC4RnfmpigAX_OI5k9&edm=ABfd0MgBAAAA&ccb=7-5&oh=00_AfDfvmPzDBGWohuPIeF-tZX47PRDQK3HhPFiYekMGT9Iuw&oe=63729514&_nc_sid=7bff83,TRUE,"#TheSelfCareSeries Ep 4 

“How do we destress?” with @livingyogawithleigh 🧘🏻‍♀️",17,1647351311,1305,['livingyogawithleigh'],21969,,['livingyogawithleigh'],['TheSelfCareSeries']
953,6379e0efb43196501e9df835,6375d5f76cbf1b635cd3a83f,fangrong,GraphVideo,https://instagram.fsin14-1.fna.fbcdn.net/v/t51.2885-15/275467669_636107970996670_40459707563412253_n.jpg?stp=dst-jpg_e35&_nc_ht=instagram.fsin14-1.fna.fbcdn.net&_nc_cat=110&_nc_ohc=MJXZmjArvZ4AX-MjKBv&edm=ABfd0MgBAAAA&ccb=7-5&oh=00_AfBFi8INxSOLmInE6Sw9DADa2DqGZJ02TMf8Dan1LHFMpw&oe=6372580F&_nc_sid=7bff83,TRUE,"#TheSelfCareSeries Ep 3 with @hereisyingying & @mich.wong 🤍

“What does love feel like?”",14,1646746783,1049,"['hereisyingying', 'mich.wong']",12369,,"['mich.wong', 'hereisyingying']",['TheSelfCareSeries']
954,6379e0efb43196501e9df836,6375d5f76cbf1b635cd3a840,fangrong,GraphVideo,https://instagram.fsin14-2.fna.fbcdn.net/v/t51.2885-15/274976824_377428207542235_7312422942657153012_n.jpg?stp=dst-jpg_e35&_nc_ht=instagram.fsin14-2.fna.fbcdn.net&_nc_cat=107&_nc_ohc=6MLGmZLT5ugAX_3VNRz&edm=ABfd0MgBAAAA&ccb=7-5&oh=00_AfC-CoNApbga1HjG8409-c71CPa-RMf1jd9anoM6ECua4Q&oe=6372733E&_nc_sid=7bff83,TRUE,#TheSelfCareSeries Episode 2 • How Do You Care For Your Body/Health. Thank you @nuralizaosman for your lovely sharing 🤍,19,1646143662,1424,[],13597,,['nuralizaosman'],['TheSelfCareSeries']
955,6379e0efb43196501e9df837,6375d5f76cbf1b635cd3a841,fangrong,GraphVideo,https://instagram.fsin14-2.fna.fbcdn.net/v/t51.2885-15/274071111_1106163630196643_3606057628957240187_n.jpg?stp=dst-jpg_e35&_nc_ht=instagram.fsin14-2.fna.fbcdn.net&_nc_cat=111&_nc_ohc=KTMT1ePb0jgAX9FcbTi&edm=ABfd0MgBAAAA&ccb=7-5&oh=00_AfAN9-xkMPegrZqoFQCH1eyDIAajUuhoTcTsOEaFApeVJQ&oe=63728512&_nc_sid=7bff83,TRUE,"every day is summertime with you 💕 here’s me singing a little something something for Valentines. x

Every Summertime - NIKI (cover), vocals and production by me :•)
Backing track: https://youtu.be/ocv-X0ES05k",15,1644837684,1736,[],16387,,[],[]
956,6379e0efb43196501e9df838,6375d5f76cbf1b635cd3a842,fangrong,GraphVideo,https://instagram.fsin14-1.fna.fbcdn.net/v/t51.2885-15/272045462_2124576207699465_2561431201336854919_n.jpg?stp=dst-jpg_e35&_nc_ht=instagram.fsin14-1.fna.fbcdn.net&_nc_cat=109&_nc_ohc=VNofCVwyWcEAX9IElGl&edm=ABfd0MgBAAAA&ccb=7-5&oh=00_AfAyWMPpSSxj-wMr_lAWsYxNeKxY-GgzqPWnKbqQSLq_2Q&oe=63729435&_nc_sid=7bff83,TRUE,"I am always willing to go the extra mile for a good sandwich like Subway's returning favourite — the Black Pepper Footlong!

Just one bite of the beef steak and chicken strips covered in a rich black pepper sauce for that loooonglasting flavour. #TasteGoodFeelGood 👍🏼

Hey longtime friends @richiekrq @meigui.k & master @therealjeffgoh 🏔",9,1642589319,715,['subway.singapore'],7241,,"['therealjeffgoh', 'meigui.k', 'richiekrq', 'subway.singapore']",['TasteGoodFeelGood']
957,6379e0efb43196501e9df839,6375d5f76cbf1b635cd3a843,fangrong,GraphVideo,https://instagram.fsin14-2.fna.fbcdn.net/v/t51.2885-15/270234485_2027928880718455_462386244697251966_n.jpg?stp=dst-jpg_e35&_nc_ht=instagram.fsin14-2.fna.fbcdn.net&_nc_cat=107&_nc_ohc=U0gU7WonIhYAX8K45OA&edm=ABfd0MgBAAAA&ccb=7-5&oh=00_AfARGw3CJUzdiAYDQUTtymyPsQh5GYAd56zVZnGTvlKi2g&oe=63727E7B&_nc_sid=7bff83,TRUE,"A day living my best life with #HuaweiWatchGT3 — a watch that keeps up with me and enhances my every moment. ❤️

Discover your moments with HUAWEI Watch GT 3: https://bit.ly/hwgt3mediacorp

#TimeIsNow #TimeToLiveMyBestLife",16,1640867853,1698,['huawei.sg'],17142,,['huawei.sg'],"['HuaweiWatchGT3', 'TimeIsNow', 'TimeToLiveMyBestLife']"
958,6379e0efb43196501e9df83a,6375d5f76cbf1b635cd3a844,fangrong,GraphVideo,https://instagram.fsin14-2.fna.fbcdn.net/v/t51.2885-15/263947424_420246026496608_3697487874210764723_n.jpg?stp=dst-jpg_e35&_nc_ht=instagram.fsin14-2.fna.fbcdn.net&_nc_cat=108&_nc_ohc=XBGR8ODZ3TgAX_avzeY&edm=ABfd0MgBAAAA&ccb=7-5&oh=00_AfCdZOjpaMUv7NaAqj0Iuk_ikdfL5VWFAXTGzBu8v2qs-w&oe=63728347&_nc_sid=7bff83,TRUE,"Y’know.. growth is 50% effort, 10% laughs, and 40% lending yourself a helping hand; all while having a supportive friend sayin u look cute even when you’re wincing away 😙 @mich.wong",19,1638622066,2719,['fitmonkie.official'],15826,,"['fitmonkie.official', 'mich.wong']",[]
959,6379e0efb43196501e9df83b,6375d5f76cbf1b635cd3a845,fangrong,GraphVideo,https://instagram.fsin14-2.fna.fbcdn.net/v/t51.2885-15/196352705_498420104927183_5911735077578929857_n.jpg?stp=dst-jpg_e35&_nc_ht=instagram.fsin14-2.fna.fbcdn.net&_nc_cat=111&_nc_ohc=NEqfmgZm9lUAX8pUNdI&edm=ABfd0MgBAAAA&ccb=7-5&oh=00_AfB6TEx66a6IGGL9onC1UO0fwbwKgrSii3mZYcHC-fR4_A&oe=63724122&_nc_sid=7bff83,TRUE,"How well do we know each other?! Find out who the best and the lousiest friend is…. 😅
@hereisyingying @chxnyixi @edwininja",32,1622811675,2798,[],38041,,"['chxnyixi', 'hereisyingying', 'edwininja']",[]
960,6379e0efb43196501e9df83c,6375d5f76cbf1b635cd3a846,fangrong,GraphVideo,https://instagram.fsin14-2.fna.fbcdn.net/v/t51.2885-15/192150140_1322317088162764_2708559172587744186_n.jpg?stp=dst-jpg_e35&_nc_ht=instagram.fsin14-2.fna.fbcdn.net&_nc_cat=104&_nc_ohc=0_c7IrjiX6EAX-WZ_7V&edm=ABfd0MgBAAAA&ccb=7-5&oh=00_AfAi2uTwdnICMp1dZOC7g-jhDlJ_ndoORVxsgvEg_MVyTg&oe=63724319&_nc_sid=7bff83,TRUE,"@chxnyixi and the 3 noob artists doing silly drawing challenges! Come join us next Friday at 8pm to see @hereisyingying do her milo + instant noodles forfeit, and our AR filter made from the crazy drawings from today 🖌🤨🍜 Honorary mention: @edwininja’s sick dragon-drawing skills?! 🐉",24,1622207043,3191,[],29679,,"['chxnyixi', 'hereisyingying', 'edwininjas']",[]
961,6379e0efb43196501e9df83d,6375d5f76cbf1b635cd3a847,fangrong,GraphVideo,https://instagram.fsin14-2.fna.fbcdn.net/v/t51.2885-15/163009712_740445986831639_5734816413602511321_n.jpg?stp=dst-jpg_e35&_nc_ht=instagram.fsin14-2.fna.fbcdn.net&_nc_cat=111&_nc_ohc=A04HnBTPT8kAX9zLo-9&edm=ABfd0MgBAAAA&ccb=7-5&oh=00_AfDz6s-h1kaiY0MZwQt79yJMS_CXZcUFLyzIxkivHBdFCg&oe=63725921&_nc_sid=7bff83,TRUE,"I don’t usually cook very often but here is a really simple, beginner-proof way to make a delicious, healthy burger that is also environmentally conscious - and it only takes 20 min! 

[Recipe]
1. Stir-fry oyster mushrooms with oyster sauce
2. Grill the plant-based patties
3. Fry eggs your way
4. Add cheese to the patties
5. Assemble the burger (veggies + mayonnaise + patty + egg)
6. Serve! 

It’s so important that we take care of our health but we also cannot neglect the health of our environment. Thankfully, it’s easy for them to go hand-in-hand by keeping in mind these 3 tips (ABC!) when eating:
* Avoid food waste: buy only what you need, practise smart food storage
* Buy local produce: minimises transport carbon emissions and supports Singapore's ambition to produce 30% of our nutritional needs by 2030
* Choose alternative proteins: reduces greenhouse gas emissions by almost 10x compared to beef

Be the change you want to see in the world, eat healthy and the world becomes healthier along with you! 🥬🍇🥕🥒🌽🍉

——————————-——————————-———
Participate in the #ARecipeForChange competition which runs till 31st March - post a 60s video of you whipping up a sustainable dish that uses ‘food waste’ such as leftovers, bruised food or food scraps which may otherwise be discarded; local produce; and/or alternative proteins.

Include the hashtags #ARecipeForChange and #Ecosperity, and tag and follow @Temasekseen. The top 10 most creative entries will each win a sustainable feast! Remember to set your account to public.

Find out more about the competition and sustainable food campaign here: http://bit.ly/3kkwsvC 🍳",25,1616415711,2877,[],27230,,['Temasekseen.'],"['ARecipeForChange', 'ARecipeForChange', 'Ecosperity,']"
962,6379e0efb43196501e9df83e,6375d5f76cbf1b635cd3a848,fangrong,GraphVideo,https://instagram.fsin14-2.fna.fbcdn.net/v/t51.2885-15/85116156_336166547276004_6291786506403465332_n.jpg?stp=dst-jpg_e35&_nc_ht=instagram.fsin14-2.fna.fbcdn.net&_nc_cat=100&_nc_ohc=kGpL5bXAkUkAX-DtS4h&edm=ABfd0MgBAAAA&ccb=7-5&oh=00_AfANJAnzCBXYeCQbeTG7Ck6TBuK43bdnez2ccwGOJO3ymw&oe=637246DB&_nc_sid=7bff83,TRUE,"I see light, at the end of the tunnel
Just fight, every struggle and battle
Look up to the sky, take on the world tonight
❤️🤍 #SGUnited 
Special thanks to @mediacorp, @the_celebrityagency, and everyone who has worked tirelessly behind this project, made with love. We are truly not in this alone.",12,1582293035,1324,[],23088,,"['the_celebrityagency', 'mediacorp']",['SGUnited']
963,6379e0efb43196501e9df83f,6375d5f76cbf1b635cd3a849,fangrong,GraphVideo,https://instagram.fsin14-2.fna.fbcdn.net/v/t51.2885-15/66424403_159671605205747_2023028673741783123_n.jpg?stp=dst-jpg_e35&_nc_ht=instagram.fsin14-2.fna.fbcdn.net&_nc_cat=111&_nc_ohc=i0fSsjl_dRgAX8RiR6x&edm=ABfd0MgBAAAA&ccb=7-5&oh=00_AfCzLuaRcg7fP9nyf41uH_4VJvH3BLE-6a4rvX-3Joiq8Q&oe=63727569&_nc_sid=7bff83,TRUE,"Our rendition of a classic Corinne Bailey Rae tune ⭐️ ⠀⠀⠀⠀⠀⠀⠀⠀⠀
Special thanks to Wei Wen (thecolorfractal) and Tim! 
Arrangement & Guitar: @thecolorfractal 
Cajon & Vocals: @underwearloi ⠀⠀⠀⠀⠀⠀⠀⠀⠀ ⠀⠀⠀⠀⠀⠀⠀⠀⠀
Full song is also available on soundcloud.com/fangky/like-a-star👂🏼",7,1565246495,826,[],5501,,"['underwearloi', 'thecolorfractal']",[]
964,6379e0efb43196501e9df840,6375d5f76cbf1b635cd3a84a,fangrong,GraphSidecar,https://instagram.fsin14-1.fna.fbcdn.net/v/t51.2885-15/315147192_5819431391428397_2514010200395911022_n.webp?stp=dst-jpg_e35_p1080x1080&_nc_ht=instagram.fsin14-1.fna.fbcdn.net&_nc_cat=105&_nc_ohc=pXhf-8pve6AAX_2r07j&edm=ABfd0MgBAAAA&ccb=7-5&oh=00_AfBpbu0fxjyneMZ6VEyhCrtGNWGohkpEOKS2NsZp-Kxrcg&oe=63765260&_nc_sid=7bff83,FALSE,When it's sweater weather out and you just wanna spend all your days on an open field under the sun 🌞🌸🌱✨️🦋,6,1668252121,909,"['slimyoddity', 'samsungsg', 'casetify_sg']",0,,"['slimyoddity', 'casetify_sg', 'samsungsg']",[]
965,6379e0efb43196501e9df841,6375d5f76cbf1b635cd3a84b,fangrong,GraphSidecar,https://instagram.fsin14-2.fna.fbcdn.net/v/t51.2885-15/314539908_3415578068673227_8985746626187908176_n.webp?stp=dst-jpg_e35_p1080x1080&_nc_ht=instagram.fsin14-2.fna.fbcdn.net&_nc_cat=111&_nc_ohc=vKNWd97_0SQAX8QNICD&edm=ABfd0MgBAAAA&ccb=7-5&oh=00_AfCX70OvVNWe-WJX_gTcibh-Lf0l70SKvCzYSxVsdE1o1A&oe=6375B4E1&_nc_sid=7bff83,FALSE,"Balancing the expansive energy of traveling with groundedness & having fun while at it !💥 💙🤸🏻‍♀️

Taken while exploring the city on my own, with my #GalaxyZFlip4 hehe 👋🏼📷 #TeamGalaxy",20,1667999763,2469,"['samsungsg', 'asicssg']",0,,"['asicssg', 'samsungsg']","['GalaxyZFlip4', 'TeamGalaxy']"
966,6379e0efb43196501e9df842,6375d5f76cbf1b635cd3a84c,fangrong,GraphImage,https://instagram.fsin14-1.fna.fbcdn.net/v/t51.2885-15/314531887_3405401823072555_1277675954326801948_n.webp?stp=dst-jpg_e35_s1080x1080&_nc_ht=instagram.fsin14-1.fna.fbcdn.net&_nc_cat=103&_nc_ohc=dUp-tu1f_zoAX956GpJ&edm=ABfd0MgBAAAA&ccb=7-5&oh=00_AfAxG6PjPqQ7-whjalVdHqlBJuZqkGNsV1h-L9geKIKFew&oe=63759D73&_nc_sid=7bff83,FALSE,I am grateful for the joyful moments in life. 💙,13,1667817286,1576,[],0,,[],[]
967,6379e0efb43196501e9df843,6375d5f76cbf1b635cd3a84d,fangrong,GraphImage,https://instagram.fsin14-2.fna.fbcdn.net/v/t51.2885-15/314468032_1340555166685312_6605012516548794879_n.webp?stp=dst-jpg_e35&_nc_ht=instagram.fsin14-2.fna.fbcdn.net&_nc_cat=104&_nc_ohc=YU6x0-YHMkIAX_RpXEz&edm=ABfd0MgBAAAA&ccb=7-5&oh=00_AfC8Bx6LK7YvaRIutFgwKU5q77snc3d-JONXEOfnRZvKsQ&oe=6375453C&_nc_sid=7bff83,FALSE,Did you really go to Rottnest Island if you didn't get a selfie with a quokka cutie? 😋🤎,18,1667784109,1195,[],0,,[],[]
968,6379e0efb43196501e9df844,6375d5f76cbf1b635cd3a84e,fangrong,GraphSidecar,https://instagram.fsin14-2.fna.fbcdn.net/v/t51.2885-15/312734203_1156294545012480_6657762186772808394_n.webp?stp=dst-jpg_e35_p1080x1080&_nc_ht=instagram.fsin14-2.fna.fbcdn.net&_nc_cat=100&_nc_ohc=crwnjwDyzyYAX9pGTf8&edm=ABfd0MgBAAAA&ccb=7-5&oh=00_AfCQhL4okgx8jU8UbiEqkJimHDAgf_dcRjv48s0O49oFQw&oe=6374A1E6&_nc_sid=7bff83,FALSE,"In my element,
In my #TMonogram Embossed Tote & Ladybug Sneaker.
💚🌿♻️🥗🌱🟩🌳

 #ToryBurchFW22
#ToryBurchBags #ToryBurchShoes",7,1666702521,1086,['toryburch'],0,,['toryburch'],"['TMonogram', 'ToryBurchFW22', 'ToryBurchBags', 'ToryBurchShoes']"
969,6379e0efb43196501e9df845,6375d5f76cbf1b635cd3a84f,fangrong,GraphSidecar,https://instagram.fsin14-1.fna.fbcdn.net/v/t51.2885-15/312486310_1128132751408142_2301333234793484082_n.webp?stp=dst-jpg_e35_s1080x1080&_nc_ht=instagram.fsin14-1.fna.fbcdn.net&_nc_cat=102&_nc_ohc=Sxw43jD9w4IAX9khVCY&edm=ABfd0MgBAAAA&ccb=7-5&oh=00_AfCU9Br1GDZ8DYdGh7GH68v34Bm0jk0kdDMFjdFShJwrMw&oe=6374D640&_nc_sid=7bff83,FALSE,"味之道 in another dimension... 🙊 Hehe so happy to be teaming up with @aydenzs again — but this time for a good cause!

In celebration of Dont Yell At Me's 1st Anniversary in Singapore, they are donating 35% of their in-store sales proceeds from 28-30 October 2022 (THIS WEEKEND) to Samaritans of Singapore (SOS). 

@SamaritansofSingapore does important work in Singapore to help raise awareness in suicide help and prevention, providing guidance to those who may be going through a rough patch in life. 🫂

Help us raise funds to support their mission 🧚🏻‍♀️
Ayden and I will be serving the hand-shaken beverages at @dontyellatme.sg's store next Friday night so come hang with us, drink beverages made with love and raise awareness for mental health in Singapore!

📅28 October, This Friday
📍@dontyellatme.sg Orchard Central #02-24
🕖7:00-9:30pm

See you there! Love, Fang 🫶🏼",22,1666613359,3662,"['aydenzs', 'the_celebrityagency', 'samaritansofsingapore', 'dontyellatme.sg']",0,,"['SamaritansofSingapore', 'aydenzs', 'the_celebrityagency', 'dontyellatme.sgs', 'dontyellatme.sg', 'samaritansofsingapore']",['02-24']
970,6379e0efb43196501e9df846,6375d5f76cbf1b635cd3a850,fangrong,GraphSidecar,https://instagram.fsin14-2.fna.fbcdn.net/v/t51.2885-15/311930361_513491263645963_6700626003282581234_n.webp?stp=dst-jpg_e35_p1080x1080&_nc_ht=instagram.fsin14-2.fna.fbcdn.net&_nc_cat=107&_nc_ohc=xLXbsSoV114AX_hmOpl&edm=ABfd0MgBAAAA&ccb=7-5&oh=00_AfDsKPhv5twMsub8SvZy4czAZOr6AsC1n1rvxb3CgeSKkg&oe=6375F4A9&_nc_sid=7bff83,FALSE,"Rooted in my essence and rewriting my own fairytale. The @bonia__official way to live my truth 🧚🏻‍♀️💫

#BONIA #LaLuna",20,1666180999,1915,['bonia__official'],0,,['bonia__official'],"['BONIA', 'LaLuna']"
